point_index,x,y
85,3.5318275154,0.1971598317
86,3.5728952772,0.1975442623
87,3.6139630390,0.1986346198
88,3.6550308008,0.1988844524
89,3.6960985626,0.1993852459
90,3.7371663244,0.1993852459
91,3.7782340862,0.1993852459
92,3.8193018480,0.1997560695
93,3.8603696099,0.2000286842
94,3.9014373717,0.2013374503
95,3.9425051335,0.2016106601
96,3.9835728953,0.2019930384
97,4.0246406571,0.2022540984
98,4.0657084189,0.2022540984
99,4.1067761807,0.2022540984
100,4.1478439425,0.2028353789
101,4.1889117043,0.2028975366
102,4.2299794661,0.2036344591
103,4.2710472279,0.2044689988
104,4.3121149897,0.2044795125
105,4.3531827515,0.2046759708
106,4.3942505133,0.2051229508
107,4.4353182752,0.2051229508
108,4.4763860370,0.2051229508
109,4.5174537988,0.2052038395
110,4.5585215606,0.2057611489
111,4.5995893224,0.2058735769
112,4.6406570842,0.2065573770
113,4.6817248460,0.2072025557
114,4.7227926078,0.2073483650
115,4.7638603696,0.2073483650
116,4.8049281314,0.2078226428
117,4.8459958932,0.2079918033
118,4.8870636550,0.2079918033
119,4.9281314168,0.2079918033
120,4.9691991786,0.2082934151
121,5.0102669405,0.2086352416
122,5.0513347023,0.2086352416
123,5.0924024641,0.2094796656
124,5.1334702259,0.2102172175
125,5.1745379877,0.2102172175
126,5.2156057495,0.2103795712
127,5.2566735113,0.2108606557
128,5.2977412731,0.2108606557
129,5.3388090349,0.2108606557
130,5.3798767967,0.2108606557
131,5.4209445585,0.2108606557
132,5.4620123203,0.2114831998
133,5.5030800821,0.2115040940
134,5.5441478439,0.2115040940
135,5.5852156057,0.2117810658
136,5.6262833676,0.2122950820
137,5.6673511294,0.2128323921
138,5.7084188912,0.2130860699
139,5.7494866530,0.2131069642
140,5.7905544148,0.2136070240
141,5.8316221766,0.2137295082
142,5.8726899384,0.2137295082
143,5.9137577002,0.2137295082
144,5.9548254620,0.2137295082
145,5.9958932238,0.2137295082
146,6.0369609856,0.2143261813
147,6.0780287474,0.2143729465
148,6.1190965092,0.2143729465
149,6.1601642710,0.2143729465
150,6.2012320329,0.2148034503
151,6.2422997947,0.2159549224
152,6.2833675565,0.2159549224
153,6.3244353183,0.2159549224
154,6.3655030801,0.2159549224
155,6.4065708419,0.2159549224
156,6.4476386037,0.2162921985
157,6.4887063655,0.2165983607
158,6.5297741273,0.2165983607
159,6.5708418891,0.2165983607
160,6.6119096509,0.2165983607
161,6.6529774127,0.2165983607
162,6.6940451745,0.2165983607
163,6.7351129363,0.2171950338
164,6.7761806982,0.2172417989
165,6.8172484600,0.2172417989
166,6.8583162218,0.2172417989
167,6.8993839836,0.2172417989
168,6.9404517454,0.2175817095
169,6.9815195072,0.2188237748
170,7.0225872690,0.2188237748
171,7.0636550308,0.2188237748
172,7.1047227926,0.2188237748
173,7.1457905544,0.2188237748
174,7.1868583162,0.2188237748
175,7.2279260780,0.2193151393
176,7.2689938398,0.2194672131
177,7.3100616016,0.2194672131
178,7.3511293634,0.2194672131
179,7.3921971253,0.2194672131
180,7.4332648871,0.2194672131
181,7.4743326489,0.2194672131
182,7.5154004107,0.2194672131
183,7.5564681725,0.2200845611
184,7.5975359343,0.2201106514
185,7.6386036961,0.2201106514
186,7.6796714579,0.2201106514
187,7.7207392197,0.2205504865
188,7.7618069815,0.2209016393
189,7.8028747433,0.2209016393
190,7.8439425051,0.2212713879
191,7.8850102669,0.2216926273
192,7.9260780287,0.2216926273
193,7.9671457906,0.2216926273
194,8.0082135524,0.2216926273
195,8.0492813142,0.2216488753
196,8.0903490760,0.2216926273
197,8.1314168378,0.2216926273
198,8.1724845996,0.2218939179
199,8.2135523614,0.2223360656
200,8.2546201232,0.2223360656
201,8.2956878850,0.2223360656
202,8.3367556468,0.2223360656
203,8.3778234086,0.2223360656
204,8.4188911704,0.2223360656
205,8.4599589322,0.2223360656
206,8.5010266940,0.2223360656
207,8.5420944559,0.2223360656
208,8.5831622177,0.2224881394
209,8.6242299795,0.2229795039
210,8.6652977413,0.2229795039
211,8.7063655031,0.2229795039
212,8.7474332649,0.2229795039
213,8.7885010267,0.2230720933
214,8.8295687885,0.2237284573
215,8.8706365503,0.2237704918
216,8.9117043121,0.2237704918
217,8.9527720739,0.2237704918
218,8.9938398357,0.2242669000
219,9.0349075975,0.2245614798
220,9.0759753593,0.2245614798
221,9.1170431211,0.2245614798
222,9.1581108830,0.2245614798
223,9.1991786448,0.2247579380
224,9.2402464066,0.2252049180
225,9.2813141684,0.2252049180
226,9.3223819302,0.2252049180
227,9.3634496920,0.2252049180
228,9.4045174538,0.2252049180
229,9.4455852156,0.2252049180
230,9.4866529774,0.2252049180
231,9.5277207392,0.2252049180
232,9.5687885010,0.2252049180
233,9.6098562628,0.2252049180
234,9.6509240246,0.2252049180
235,9.6919917864,0.2252049180
236,9.7330595483,0.2252049180
237,9.7741273101,0.2252049180
238,9.8151950719,0.2252049180
239,9.8562628337,0.2252049180
240,9.8973305955,0.2252049180
241,9.9383983573,0.2255992769
242,9.9794661191,0.2258483563
243,10.0205338809,0.2258483563
244,10.0616016427,0.2258483563
245,10.1026694045,0.2258483563
246,10.1437371663,0.2258483563
247,10.1848049281,0.2260277427
248,10.2258726899,0.2266393443
249,10.2669404517,0.2266393443
250,10.3080082136,0.2266393443
251,10.3490759754,0.2266393443
252,10.3901437372,0.2266393443
253,10.4312114990,0.2267228018
254,10.4722792608,0.2274303322
255,10.5133470226,0.2274303322
256,10.5544147844,0.2274303322
257,10.5954825462,0.2274303322
258,10.6365503080,0.2274303322
259,10.6776180698,0.2274303322
260,10.7186858316,0.2274303322
261,10.7597535934,0.2276267904
262,10.8008213552,0.2280737705
263,10.8418891170,0.2280737705
264,10.8829568789,0.2280737705
265,10.9240246407,0.2280737705
266,10.9650924025,0.2280737705
267,11.0061601643,0.2280737705
268,11.0472279261,0.2280737705
269,11.0882956879,0.2280737705
270,11.1293634497,0.2280737705
271,11.1704312115,0.2280737705
272,11.2114989733,0.2280737705
273,11.2525667351,0.2280737705
274,11.2936344969,0.2280737705
275,11.3347022587,0.2280737705
276,11.3757700205,0.2280737705
277,11.4168377823,0.2283617852
278,11.4579055441,0.2287172088
279,11.4989733060,0.2287172088
280,11.5400410678,0.2287172088
281,11.5811088296,0.2287172088
282,11.6221765914,0.2287172088
283,11.6632443532,0.2287172088
284,11.7043121150,0.2287172088
285,11.7453798768,0.2287172088
286,11.7864476386,0.2287172088
287,11.8275154004,0.2287172088
288,11.8685831622,0.2287172088
289,11.9096509240,0.2287172088
290,11.9507186858,0.2287172088
291,11.9917864476,0.2287172088
292,12.0328542094,0.2287172088
293,12.0739219713,0.2287172088
294,12.1149897331,0.2291384482
295,12.1560574949,0.2295081967
296,12.1971252567,0.2295081967
297,12.2381930185,0.2295081967
298,12.2792607803,0.2295081967
299,12.3203285421,0.2295081967
300,12.3613963039,0.2295081967
301,12.4024640657,0.2295081967
302,12.4435318275,0.2295081967
303,12.4845995893,0.2302568598
304,12.5256673511,0.2302991847
305,12.5667351129,0.2302991847
306,12.6078028747,0.2302991847
307,12.6488706366,0.2302991847
308,12.6899383984,0.2302991847
309,12.7310061602,0.2302991847
310,12.7720739220,0.2302991847
311,12.8131416838,0.2302991847
312,12.8542094456,0.2302991847
313,12.8952772074,0.2304615385
314,12.9363449692,0.2309426230
315,12.9774127310,0.2309426230
316,13.0184804928,0.2309426230
317,13.0595482546,0.2309426230
318,13.1006160164,0.2309426230
319,13.1416837782,0.2309426230
320,13.1827515400,0.2309426230
321,13.2238193018,0.2309426230
322,13.2648870637,0.2309426230
323,13.3059548255,0.2309426230
324,13.3470225873,0.2309426230
325,13.3880903491,0.2309426230
326,13.4291581109,0.2309426230
327,13.4702258727,0.2309426230
328,13.5112936345,0.2309426230
329,13.5523613963,0.2309426230
330,13.5934291581,0.2309426230
331,13.6344969199,0.2309426230
332,13.6755646817,0.2309426230
333,13.7166324435,0.2309426230
334,13.7577002053,0.2309426230
335,13.7987679671,0.2309426230
336,13.8398357290,0.2309426230
337,13.8809034908,0.2315599709
338,13.9219712526,0.2315860612
339,13.9630390144,0.2315860612
340,14.0041067762,0.2315860612
341,14.0451745380,0.2316661831
342,14.0862422998,0.2315860612
343,14.1273100616,0.2315860612
344,14.1683778234,0.2315860612
345,14.2094455852,0.2315860612
346,14.2505133470,0.2315860612
347,14.2915811088,0.2315860612
348,14.3326488706,0.2315860612
349,14.3737166324,0.2315860612
350,14.4147843943,0.2315860612
351,14.4558521561,0.2315860612
352,14.4969199179,0.2315860612
353,14.5379876797,0.2315860612
354,14.5790554415,0.2315860612
355,14.6201232033,0.2315860612
356,14.6611909651,0.2315860612
357,14.7022587269,0.2315860612
358,14.7433264887,0.2315860612
359,14.7843942505,0.2315860612
360,14.8254620123,0.2315860612
361,14.8665297741,0.2315860612
362,14.9075975359,0.2321024036
363,14.9486652977,0.2331680371
364,14.9897330595,0.2331680371
365,15.0308008214,0.2331680371
366,15.0718685832,0.2331680371
367,15.1129363450,0.2331680371
368,15.1540041068,0.2331680371
369,15.1950718686,0.2331680371
370,15.2361396304,0.2331680371
371,15.2772073922,0.2331680371
372,15.3182751540,0.2331680371
373,15.3593429158,0.2331680371
374,15.4004106776,0.2331680371
375,15.4414784394,0.2331680371
376,15.4825462012,0.2331680371
377,15.5236139630,0.2331680371
378,15.5646817248,0.2331680371
379,15.6057494867,0.2331680371
380,15.6468172485,0.2331680371
381,15.6878850103,0.2331680371
382,15.7289527721,0.2331680371
383,15.7700205339,0.2331680371
384,15.8110882957,0.2331680371
385,15.8521560575,0.2331680371
386,15.8932238193,0.2331680371
387,15.9342915811,0.2331680371
388,15.9753593429,0.2331680371
389,16.0164271047,0.2331680371
390,16.0574948665,0.2331680371
391,16.0985626283,0.2331680371
392,16.1396303901,0.2334961857
393,16.1806981520,0.2338114754
394,16.2217659138,0.2338114754
395,16.2628336756,0.2338114754
396,16.3039014374,0.2338114754
397,16.3449691992,0.2338114754
398,16.3860369610,0.2338114754
399,16.4271047228,0.2338114754
400,16.4681724846,0.2338114754
401,16.5092402464,0.2338114754
402,16.5503080082,0.2338114754
403,16.5913757700,0.2338114754
404,16.6324435318,0.2338114754
405,16.6735112936,0.2338114754
406,16.7145790554,0.2338114754
407,16.7556468172,0.2338114754
408,16.7967145791,0.2338114754
409,16.8377823409,0.2338114754
410,16.8788501027,0.2338114754
411,16.9199178645,0.2338114754
412,16.9609856263,0.2338114754
413,17.0020533881,0.2338114754
414,17.0431211499,0.2338114754
415,17.0841889117,0.2338114754
416,17.1252566735,0.2338114754
417,17.1663244353,0.2338114754
418,17.2073921971,0.2338114754
419,17.2484599589,0.2338114754
420,17.2895277207,0.2338114754
421,17.3305954825,0.2338114754
422,17.3716632444,0.2338114754
423,17.4127310062,0.2338114754
424,17.4537987680,0.2338114754
425,17.4948665298,0.2338114754
426,17.5359342916,0.2338114754
427,17.5770020534,0.2338114754
428,17.6180698152,0.2338923641
429,17.6591375770,0.2344496735
430,17.7002053388,0.2344549137
431,17.7412731006,0.2344549137
432,17.7823408624,0.2344549137
433,17.8234086242,0.2344549137
434,17.8644763860,0.2344549137
435,17.9055441478,0.2344549137
436,17.9466119097,0.2344549137
437,17.9876796715,0.2344549137
438,18.0287474333,0.2344549137
439,18.0698151951,0.2344549137
440,18.1108829569,0.2344549137
441,18.1519507187,0.2344549137
442,18.1930184805,0.2344549137
443,18.2340862423,0.2344549137
444,18.2751540041,0.2344549137
445,18.3162217659,0.2344549137
446,18.3572895277,0.2344549137
447,18.3983572895,0.2344549137
448,18.4394250513,0.2344549137
449,18.4804928131,0.2344549137
450,18.5215605749,0.2348947488
451,18.5626283368,0.2352459016
452,18.6036960986,0.2352459016
453,18.6447638604,0.2352459016
454,18.6858316222,0.2352459016
455,18.7268993840,0.2352459016
456,18.7679671458,0.2352459016
457,18.8090349076,0.2352459016
458,18.8501026694,0.2352459016
459,18.8911704312,0.2352459016
460,18.9322381930,0.2352459016
461,18.9733059548,0.2352459016
462,19.0143737166,0.2352459016
463,19.0554414784,0.2352459016
464,19.0965092402,0.2352459016
465,19.1375770021,0.2352459016
466,19.1786447639,0.2352459016
467,19.2197125257,0.2352459016
468,19.2607802875,0.2352459016
469,19.3018480493,0.2352459016
470,19.3429158111,0.2352459016
471,19.3839835729,0.2352459016
472,19.4250513347,0.2352459016
473,19.4661190965,0.2359460751
474,19.5071868583,0.2360368896
475,19.5482546201,0.2360368896
476,19.5893223819,0.2360368896
477,19.6303901437,0.2360368896
478,19.6714579055,0.2360368896
479,19.7125256674,0.2360368896
480,19.7535934292,0.2360368896
481,19.7946611910,0.2360368896
482,19.8357289528,0.2360368896
483,19.8767967146,0.2360368896
484,19.9178644764,0.2360368896
485,19.9589322382,0.2360368896
